,Year_Birth,Education,Marital_Status,Complain,NumWebVisitsMonth,YearRange,HaveChild,AcceptedCmp,Income,Kidhome,Teenhome,Dt_Customer,Recency,TotalChild,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,MntGroceryProducts,TotalPurchase
1552,1950,Graduation,Divorced,0,1,1950,0,0,82460.0,0,0,02-12-2013,78,0,255,47,573,52,32,15,1,5,3,6,672,15
696,1953,Graduation,Married,0,4,1950,0,0,58398.0,0,0,14-05-2013,44,0,299,5,201,21,21,49,3,5,4,8,227,20
843,1969,Master,Married,0,8,1960,1,0,44602.0,1,1,15-02-2014,35,2,167,2,89,0,0,34,6,6,1,4,91,17
889,1974,Graduation,Married,0,5,1970,1,0,47889.0,1,0,04-01-2014,94,1,29,0,29,0,5,4,1,2,0,3,29,6
1485,1977,2n Cycle,Married,0,8,1970,0,1,20981.0,0,0,30-04-2013,14,0,2,12,10,6,13,30,1,3,1,2,28,7
598,1969,Master,Single,0,6,1960,0,0,26877.0,0,0,19-08-2013,74,0,101,13,76,20,18,40,2,3,1,6,109,12
1020,1986,Graduation,Married,0,6,1980,1,1,34728.0,1,0,30-07-2013,2,1,14,0,16,0,0,6,1,1,1,2,16,5
139,1988,Graduation,Married,0,7,1980,1,0,41883.0,1,0,19-03-2013,13,1,32,34,41,73,16,116,3,4,2,3,148,12
749,1977,Graduation,Married,0,2,1970,0,0,74985.0,0,0,11-09-2012,8,0,587,51,898,247,0,86,1,3,6,7,1196,17
1284,1956,Master,Single,0,4,1950,0,0,64857.0,0,0,23-11-2012,78,0,556,14,717,210,0,43,1,7,5,10,941,23
1004,1987,Basic,Single,0,9,1980,1,0,15038.0,1,0,29-01-2013,93,1,4,8,11,19,12,26,2,2,1,2,38,7
323,1971,Master,Married,0,7,1970,1,2,35178.0,1,0,10-01-2013,10,1,23,1,13,2,2,18,1,1,1,2,16,5
180,1970,PhD,Single,0,5,1970,1,0,32303.0,0,1,08-03-2014,63,1,35,0,2,0,0,2,2,1,0,4,2,7
1272,1946,Graduation,Married,0,1,1940,0,2,78569.0,0,0,19-02-2014,14,0,558,79,622,207,175,95,1,4,6,4,908,15
450,1949,Graduation,Divorced,0,1,1940,0,0,70165.0,0,0,22-09-2013,60,0,161,0,253,199,191,122,1,3,7,11,452,22
1434,1955,PhD,Married,0,7,1950,1,2,46015.0,1,1,13-04-2014,25,2,38,0,2,0,0,6,1,1,0,3,2,5
607,1961,PhD,Married,0,6,1960,1,0,54456.0,0,1,11-07-2013,23,1,352,0,27,10,0,15,3,6,1,7,37,17
1043,1965,2n Cycle,Divorced,0,6,1960,1,0,64176.0,0,1,03-08-2012,52,1,1215,33,249,64,116,149,8,8,9,8,346,33
1352,1955,Master,Divorced,0,7,1950,1,0,46390.0,0,1,05-05-2014,56,1,95,14,64,2,9,38,1,4,2,3,80,10
296,1966,Graduation,Divorced,0,9,1960,0,1,27038.0,0,0,18-09-2012,64,0,1,26,25,17,23,15,1,3,0,3,68,7
1293,1960,Master,Married,0,3,1960,0,0,81843.0,0,0,22-04-2013,13,0,779,86,537,34,69,138,1,5,9,12,657,27
1250,1975,Master,Married,0,6,1970,1,1,37368.0,1,0,16-12-2013,4,1,3,2,11,2,2,10,1,1,0,2,15,4
94,1951,2n Cycle,Married,0,2,1950,0,1,78497.0,0,0,01-12-2013,44,0,207,26,447,75,0,223,1,5,7,12,548,25
1539,1957,PhD,Married,0,4,1950,1,0,75283.0,1,2,27-03-2013,26,3,733,9,180,12,19,66,11,6,3,5,201,25
1618,1967,Graduation,Divorced,0,6,1960,0,1,57136.0,0,0,18-05-2013,18,0,267,140,599,34,12,127,1,7,5,7,773,20
637,1974,Graduation,Married,0,6,1970,1,0,67445.0,0,1,12-08-2012,63,1,757,80,217,29,80,11,5,9,6,12,326,32
1304,1962,Graduation,Married,0,4,1960,1,2,71434.0,0,1,18-09-2013,4,1,711,36,217,172,96,168,3,7,4,7,425,21
286,1988,2n Cycle,Divorced,0,7,1980,1,0,35388.0,1,0,07-03-2013,20,1,6,4,7,4,3,8,1,1,0,3,15,5
488,1944,Graduation,Married,0,2,1940,0,0,65275.0,0,0,03-04-2013,9,0,388,14,218,91,14,21,1,4,3,13,323,21
444,1972,Graduation,Married,0,8,1970,1,0,38988.0,1,2,20-08-2012,90,3,164,24,103,12,3,42,7,5,1,6,139,19
1208,1983,Graduation,Married,0,8,1980,1,0,28427.0,1,0,21-03-2013,67,1,18,3,19,3,3,6,2,2,0,3,25,7
1395,1969,PhD,Married,0,7,1960,1,0,54132.0,0,1,16-02-2014,81,1,30,1,8,0,0,3,1,1,0,3,9,5
1633,1989,PhD,Single,0,4,1980,0,0,33996.0,0,0,11-09-2013,46,0,40,2,15,8,0,6,1,1,1,3,25,6
1198,1981,Graduation,Married,0,8,1980,1,1,40211.0,1,1,30-07-2013,30,2,51,1,7,2,1,25,2,2,1,2,10,7
275,1974,Graduation,Married,0,7,1970,1,0,30631.0,1,0,12-07-2013,75,1,15,6,20,4,5,20,1,3,1,2,30,7
806,1959,Graduation,Married,0,6,1950,1,5,87771.0,0,1,22-05-2013,61,1,1492,38,287,50,57,33,1,5,10,4,375,20
1152,1981,Graduation,Married,0,3,1980,1,0,54386.0,0,1,17-05-2013,8,1,277,21,64,62,21,25,2,3,2,10,147,17
1206,1986,PhD,Married,0,5,1980,1,0,38197.0,1,0,29-06-2013,86,1,23,0,11,2,1,3,1,1,0,3,13,5
32,1951,Master,Single,0,7,1950,1,0,49389.0,1,1,29-08-2013,55,2,40,0,19,2,1,3,1,2,0,3,21,6
1104,1952,2n Cycle,Divorced,0,4,1950,0,1,63998.0,0,0,20-12-2013,42,0,176,29,818,0,33,112,1,7,6,11,847,25
307,1985,Graduation,Single,0,3,1980,1,0,66503.0,1,0,14-08-2012,30,1,91,64,128,65,3,50,2,4,3,6,257,15
770,1978,Master,Married,0,7,1970,1,1,43783.0,1,0,29-05-2014,22,1,327,9,125,25,4,139,6,7,1,8,159,22
11,1959,Graduation,Divorced,0,2,1950,0,0,63033.0,0,0,15-11-2013,82,0,194,61,480,225,112,30,1,3,4,8,766,16
872,1973,Graduation,Married,0,9,1970,1,1,31814.0,1,0,09-02-2013,73,1,35,3,20,4,1,20,2,2,0,3,27,7
1067,1974,PhD,Single,0,5,1970,1,0,39190.0,1,0,26-04-2014,91,1,68,8,18,19,8,12,2,2,1,4,45,9
86,1957,PhD,Married,0,9,1950,1,0,51222.5,2,1,19-11-2012,4,3,230,42,192,49,37,53,12,7,2,8,283,29
778,1954,PhD,Married,0,6,1950,1,0,70421.0,0,1,28-06-2014,98,1,479,28,136,75,14,35,3,10,3,7,239,23
1060,1970,Master,Single,0,3,1970,0,2,75345.0,0,0,02-02-2013,16,0,918,57,842,99,38,133,1,5,8,6,998,20
1734,1956,Graduation,Married,0,6,1950,1,0,67131.0,0,1,26-03-2013,72,1,465,71,250,93,35,62,3,9,2,12,414,26
1082,1952,PhD,Married,0,5,1950,1,0,50870.0,0,1,19-06-2014,13,1,53,0,8,0,0,2,1,2,0,3,8,6
1065,1958,PhD,Single,0,2,1950,0,1,71691.0,0,0,17-03-2014,0,0,336,130,411,240,32,43,1,4,7,5,781,17
782,1970,Master,Married,0,4,1970,1,0,61872.0,0,1,13-12-2013,81,1,330,5,159,36,27,16,4,4,4,9,200,21
1435,1978,Graduation,Married,0,7,1970,1,0,16531.0,1,0,18-06-2014,43,1,2,13,6,7,5,11,3,3,0,3,26,9
562,1970,PhD,Married,0,5,1970,1,0,64413.0,0,1,01-08-2013,27,1,200,5,44,0,10,20,1,5,1,5,49,12
209,1948,Master,Married,0,3,1940,0,2,83790.0,0,0,15-11-2013,81,0,1076,16,417,42,48,16,1,8,10,6,475,25
1172,1969,Master,Married,0,8,1960,1,1,70091.0,1,0,31-03-2013,11,1,964,34,137,15,0,11,2,5,2,10,186,19
739,1972,PhD,Married,0,6,1970,1,1,62220.0,0,1,11-08-2012,55,1,799,12,375,16,12,12,5,7,6,5,403,23
594,1973,Graduation,Divorced,0,5,1970,1,0,42429.0,0,1,11-02-2014,99,1,55,0,6,2,0,4,2,1,1,3,8,7
123,1961,PhD,Married,0,6,1960,1,0,51222.5,0,1,11-07-2013,23,1,352,0,27,10,0,15,3,6,1,7,37,17
734,1958,PhD,Married,0,3,1950,1,0,51518.0,0,1,03-10-2013,92,1,350,8,66,17,4,4,2,3,2,10,91,17
931,1976,PhD,Married,0,5,1970,1,1,52190.0,1,1,08-05-2014,39,2,42,0,17,0,0,18,3,2,1,3,17,9
1598,1982,Graduation,Married,0,7,1980,1,1,19444.0,1,0,22-02-2014,8,1,16,0,23,3,2,10,3,4,1,2,26,10
98,1979,Graduation,Married,0,5,1970,1,0,85693.0,0,1,20-04-2013,59,1,386,172,183,185,132,111,2,9,5,11,540,27
377,1949,Graduation,Married,0,6,1940,1,0,38823.0,0,1,30-08-2012,56,1,70,0,11,2,8,23,1,2,1,3,13,7
130,1967,PhD,Married,0,3,1960,0,1,62981.0,0,0,17-03-2013,21,0,796,14,590,38,44,0,1,4,5,13,642,23
23,1969,Graduation,Single,0,7,1960,0,0,18589.0,0,0,02-01-2013,89,0,6,4,25,15,12,13,2,2,1,3,44,8
1407,1979,2n Cycle,Married,0,8,1970,1,1,31086.0,1,1,04-05-2013,79,2,16,2,11,3,0,16,2,1,1,2,16,6
1651,1955,PhD,Married,0,5,1950,1,0,22554.0,1,1,03-11-2012,38,2,27,0,10,0,0,4,4,2,0,4,10,10
555,1962,Graduation,Single,0,8,1960,1,0,66565.0,0,1,05-12-2012,80,1,747,10,161,65,40,42,4,4,2,9,236,19
370,1985,Graduation,Married,0,7,1980,1,0,19986.0,1,0,14-11-2013,74,1,3,6,5,0,2,6,1,0,0,3,11,4
1536,1964,Master,Single,0,4,1960,1,1,63972.0,0,1,02-12-2012,93,1,928,63,254,0,12,12,4,5,4,10,317,23
383,1968,Master,Married,0,3,1960,1,0,70777.0,0,1,25-02-2014,80,1,554,35,113,0,7,78,3,5,3,12,148,23
201,1954,Graduation,Divorced,0,8,1950,1,2,64497.0,0,1,10-09-2012,17,1,1170,48,320,42,32,192,5,11,4,9,410,29
917,1970,PhD,Married,0,8,1970,1,1,67536.0,0,1,22-05-2013,45,1,1253,0,447,23,71,35,3,11,5,11,470,30
368,1969,Graduation,Single,0,7,1960,1,0,30822.0,1,0,14-06-2013,92,1,3,9,13,2,12,12,1,1,0,3,24,5
973,1995,Graduation,Single,0,6,1990,0,0,34824.0,0,0,26-03-2014,65,0,4,2,11,2,0,4,1,1,0,2,15,4
1578,1973,Master,Married,0,6,1970,1,0,60432.0,0,1,09-03-2014,61,1,365,3,15,4,3,11,5,7,2,5,22,19
1634,1985,2n Cycle,Single,0,7,1980,1,0,41473.0,1,0,19-06-2013,80,1,21,8,20,15,3,9,1,2,0,3,43,6
387,1987,Graduation,Single,0,7,1980,1,0,23442.0,1,0,24-12-2012,71,1,2,0,6,8,6,5,1,1,0,3,14,5
816,1967,Graduation,Married,0,8,1960,1,0,35441.0,1,1,14-02-2013,94,2,25,1,9,2,1,1,2,1,0,3,12,6
1316,1982,Basic,Single,0,9,1980,1,0,24367.0,1,0,20-03-2013,58,1,2,4,2,0,11,5,1,1,0,2,6,4
256,1963,Graduation,Married,0,1,1960,0,1,80124.0,0,0,26-06-2014,47,0,483,84,398,205,84,241,1,3,7,8,687,19
1630,1968,Graduation,Married,0,9,1960,1,0,34916.0,2,0,15-05-2013,89,2,51,23,82,33,0,42,4,5,1,3,138,13
1221,1968,Graduation,Married,0,5,1960,1,0,40521.0,1,1,05-04-2013,82,2,12,0,5,0,0,4,1,0,1,2,5,4
1119,1945,Graduation,Divorced,0,3,1940,0,0,63285.0,0,0,05-11-2013,84,0,508,124,249,50,38,134,1,6,5,13,423,25
1472,1973,2n Cycle,Divorced,0,6,1970,1,0,31163.0,1,0,13-02-2014,54,1,2,3,10,11,2,10,1,1,0,3,24,5
169,1975,PhD,Married,0,5,1970,1,0,80427.0,0,1,12-09-2012,56,1,1149,71,449,69,71,26,1,11,8,8,589,28
1605,1955,PhD,Married,0,8,1950,1,0,59821.0,0,1,12-04-2013,11,1,629,0,70,0,0,35,6,11,2,7,70,26
1329,1946,PhD,Single,0,4,1940,0,0,62159.0,0,0,28-04-2014,68,0,182,17,259,77,70,29,1,6,2,10,353,19
560,1968,PhD,Married,0,7,1960,1,0,38443.0,1,1,27-01-2014,58,2,32,0,5,0,0,1,2,1,0,3,5,6
373,1981,Master,Single,0,3,1980,1,0,36143.0,1,0,30-03-2014,33,1,12,0,1,0,0,6,1,0,1,2,1,4
909,1976,PhD,Married,0,3,1970,1,0,68397.0,0,1,17-11-2013,6,1,760,80,466,17,13,80,1,6,9,5,563,21
719,1973,Graduation,Married,0,4,1970,1,0,67432.0,0,1,29-03-2013,69,1,432,79,341,177,136,170,2,8,5,4,597,19
791,1972,Graduation,Single,0,2,1970,1,0,72504.0,0,1,06-04-2013,43,1,604,26,470,123,161,94,2,5,9,6,619,22
954,1971,Master,Married,0,2,1970,0,0,80573.0,0,0,14-10-2012,85,0,829,138,430,60,92,15,1,4,6,13,628,24
1251,1964,Graduation,Married,1,7,1960,1,0,40800.0,1,2,01-01-2013,77,3,24,0,27,8,30,10,2,3,0,3,35,8
1167,1960,Graduation,Divorced,0,4,1960,1,0,58401.0,0,1,20-04-2014,55,1,10,0,11,17,29,29,1,1,2,2,28,6
1204,1955,Master,Married,0,7,1950,1,0,38452.0,1,1,30-03-2014,62,2,56,0,14,0,0,2,3,3,0,3,14,9
868,1953,PhD,Single,0,9,1950,1,0,46231.0,2,1,26-11-2012,87,3,189,2,55,0,5,12,4,6,1,4,57,15
972,1954,Graduation,Divorced,0,3,1950,1,0,64587.0,1,1,22-06-2014,49,2,66,0,16,0,6,20,2,1,1,4,16,8
1155,1950,Graduation,Married,1,7,1950,1,0,48070.0,0,1,13-01-2013,33,1,373,14,83,6,9,19,3,8,2,6,103,19
1705,1967,Graduation,Single,0,6,1960,1,0,79146.0,1,1,24-04-2014,33,2,245,16,223,21,43,16,2,8,1,8,260,19
1071,1979,Graduation,Single,0,4,1970,1,0,61825.0,0,1,07-08-2013,56,1,162,50,100,55,30,27,1,4,2,8,205,15
964,1978,PhD,Married,0,2,1970,0,0,82170.0,0,0,25-11-2013,13,0,1023,93,651,49,55,37,1,5,6,7,793,19
774,1950,Graduation,Single,0,7,1950,0,1,16813.0,0,0,19-07-2013,49,0,4,8,11,12,2,13,1,2,0,3,31,6
324,1983,Graduation,Married,0,8,1980,1,0,22010.0,1,0,30-06-2013,51,1,11,2,9,3,0,8,2,2,0,3,14,7
203,1954,Graduation,Married,0,1,1950,0,0,77972.0,0,0,18-03-2014,18,0,613,22,319,33,102,12,1,4,6,9,374,20
84,1973,Graduation,Married,0,2,1970,0,1,79593.0,0,0,12-05-2014,70,0,350,60,568,110,133,145,1,5,6,7,738,19
633,1970,Master,Divorced,0,4,1970,1,0,55282.0,1,0,13-12-2013,9,1,125,6,73,8,4,19,1,3,1,6,87,11
908,1993,Graduation,Single,0,2,1990,0,0,74293.0,0,0,04-05-2014,66,0,375,152,335,93,91,81,1,5,4,6,580,16
1589,1956,Master,Married,0,8,1950,1,0,52973.0,0,1,08-11-2012,92,1,856,0,76,12,9,199,7,9,6,9,88,31
611,1955,2n Cycle,Married,0,3,1950,0,1,72635.0,0,0,03-06-2013,54,0,390,22,323,104,35,107,1,6,8,6,449,21
398,1963,Graduation,Married,0,7,1960,1,0,50437.0,0,2,17-10-2012,28,2,370,9,92,6,9,4,3,7,1,8,107,19
91,1983,Graduation,Married,0,6,1980,1,0,30096.0,1,0,22-05-2014,30,1,5,3,11,12,5,9,1,2,0,3,26,6
1106,1967,Graduation,Single,0,7,1960,1,0,25930.0,1,1,10-10-2013,87,2,6,1,2,2,0,4,1,1,0,2,5,4
430,1948,PhD,Married,0,4,1940,1,0,56223.0,0,1,20-12-2013,72,1,77,28,31,16,0,4,2,2,1,5,75,10
779,1965,2n Cycle,Divorced,0,8,1960,1,0,60161.0,0,1,23-10-2012,17,1,584,44,212,46,8,177,3,11,4,8,302,26
1143,1948,Graduation,Married,0,2,1940,0,0,77142.0,0,0,29-05-2013,54,0,476,75,162,29,151,97,1,4,4,8,266,17
291,1956,2n Cycle,Married,0,6,1950,1,0,58821.0,0,1,12-10-2013,44,1,513,14,154,19,0,28,1,9,2,9,187,21
57,1975,Graduation,Married,0,3,1970,1,0,66653.0,1,1,07-09-2012,18,2,452,18,102,16,18,6,4,4,2,12,136,22
1345,1960,PhD,Divorced,0,6,1960,1,1,50611.0,0,1,04-10-2012,98,1,459,0,24,6,0,4,6,4,5,7,30,22
257,1970,PhD,Married,0,7,1970,1,2,38097.0,1,1,15-10-2012,70,2,77,2,35,0,1,69,4,3,2,2,37,11
888,1971,Graduation,Divorced,0,7,1970,1,0,45684.0,1,0,02-12-2013,37,1,5,1,5,10,0,7,1,1,0,2,16,4
1703,1958,2n Cycle,Single,0,4,1950,1,0,75342.0,0,1,06-05-2013,38,1,204,97,97,21,118,26,1,5,2,10,215,18
1466,1959,Graduation,Married,0,2,1950,0,0,65492.0,0,0,26-01-2014,73,0,247,161,295,210,85,47,2,4,7,13,666,26
1066,1973,PhD,Married,0,2,1970,0,1,85844.0,0,0,29-05-2014,62,0,938,19,843,25,95,38,1,6,6,7,887,20
1641,1986,Master,Married,0,6,1980,0,2,80141.0,0,0,11-01-2013,20,0,1184,102,673,52,40,40,1,7,4,10,827,22
388,1980,2n Cycle,Married,0,7,1980,1,1,14515.0,1,0,09-11-2012,71,1,6,4,9,6,36,35,4,2,2,3,19,11
335,1965,Graduation,Married,0,6,1960,1,0,44300.0,1,1,23-06-2013,65,2,30,0,9,0,0,3,2,1,0,3,9,6
273,1974,PhD,Married,0,2,1970,1,0,65640.0,0,1,01-03-2014,74,1,204,7,149,20,15,66,1,5,1,8,176,15
756,1972,Graduation,Married,0,7,1970,1,0,33622.0,1,1,13-04-2013,22,2,39,1,22,3,4,12,3,2,0,4,26,9
1512,1978,Graduation,Married,0,3,1970,0,0,65819.0,0,0,29-11-2012,99,0,267,38,701,149,165,63,1,5,4,10,888,20
1574,1961,Graduation,Married,0,7,1960,1,0,27116.0,1,1,02-03-2014,78,2,12,1,21,2,2,3,2,2,0,3,24,7
1077,1979,2n Cycle,Married,0,5,1970,1,0,54210.0,0,1,20-05-2013,18,1,70,54,109,80,9,45,2,4,1,7,243,14
1692,1962,PhD,Divorced,0,2,1960,0,1,82571.0,0,0,02-04-2014,28,0,861,31,558,62,95,79,0,6,5,13,651,24
128,1963,Graduation,Married,0,4,1960,1,0,51222.5,0,1,11-08-2013,96,1,231,65,196,38,71,124,1,6,5,7,299,19
802,1980,PhD,Single,0,3,1980,0,3,76412.0,0,0,05-05-2013,15,0,840,53,804,23,71,17,1,5,4,8,880,18
28,1963,Master,Married,0,3,1960,0,0,38620.0,0,0,11-05-2013,56,0,112,17,44,34,22,89,1,2,5,3,95,11
1207,1978,Graduation,Divorced,0,4,1970,1,0,41986.0,0,1,09-02-2014,15,1,27,5,8,8,3,12,3,3,0,4,21,10
882,1958,Graduation,Married,0,2,1950,0,0,81320.0,0,0,06-02-2013,61,0,183,33,493,59,103,57,1,4,3,10,585,18
1483,1965,Graduation,Married,0,7,1960,1,0,73538.0,0,1,25-11-2012,92,1,811,76,428,99,137,107,3,10,4,9,603,26
510,1987,Master,Single,0,5,1980,0,1,73454.0,0,0,01-03-2014,95,0,982,73,351,56,14,175,1,2,4,6,480,13
675,1958,Master,Married,0,3,1950,1,0,42315.0,0,1,12-07-2013,90,1,67,15,80,17,11,80,3,1,4,4,112,12
151,1958,Graduation,Single,0,7,1950,1,0,49967.0,0,1,08-07-2013,4,1,212,6,69,4,12,3,3,6,1,5,79,15
244,1967,Graduation,Married,0,8,1960,1,0,75702.0,1,1,29-08-2012,77,2,650,28,353,45,42,30,5,4,6,11,426,26
714,1953,PhD,Married,0,8,1950,1,0,53593.0,1,1,07-08-2012,60,2,349,4,78,6,0,43,8,7,2,6,88,23
543,1949,Master,Married,0,1,1940,0,1,81698.0,0,0,06-11-2013,4,0,179,28,520,111,123,47,1,3,8,13,659,25
544,1952,Graduation,Married,0,8,1950,1,0,43462.0,1,1,12-09-2012,50,2,90,17,97,15,6,15,6,4,1,5,129,16
639,1955,Graduation,Divorced,0,8,1950,1,0,49431.0,0,1,03-08-2012,9,1,219,3,100,26,0,17,2,7,1,5,129,15
697,1982,Graduation,Married,0,7,1980,1,0,50272.0,1,0,07-08-2013,75,1,99,13,66,43,8,4,3,4,1,5,122,13
1289,1965,Graduation,Married,0,4,1960,1,0,47009.0,0,1,01-10-2013,89,1,171,45,73,59,10,90,4,3,2,8,177,17
1312,1962,Graduation,Married,0,6,1960,1,1,50127.0,0,1,29-05-2014,88,1,274,0,21,4,6,15,1,5,1,6,25,13
423,1970,Graduation,Single,0,5,1970,1,0,30015.0,1,0,02-02-2014,28,1,25,0,22,2,3,5,2,1,0,4,24,7
910,1974,PhD,Married,0,2,1970,0,0,79632.0,0,0,08-04-2014,42,0,471,0,510,99,21,12,1,6,4,9,609,20
1171,1965,2n Cycle,Married,0,4,1960,1,0,46891.0,0,1,01-09-2013,91,1,43,12,23,29,15,61,1,2,1,4,64,8
659,1974,Graduation,Married,0,8,1970,1,0,26751.0,2,0,22-05-2014,26,2,1,1,5,0,3,1,1,1,0,2,6,4
797,1970,PhD,Married,0,3,1970,1,0,65968.0,0,1,12-05-2014,12,1,376,9,83,19,4,4,2,5,4,7,111,18
1720,1974,Graduation,Married,0,6,1970,1,0,44989.0,0,1,12-09-2012,26,1,98,0,106,49,10,106,5,5,1,5,155,16
1201,1955,PhD,Single,0,6,1950,0,1,61284.0,0,0,12-10-2013,76,0,618,15,106,20,7,45,1,11,2,8,141,22
99,1945,PhD,Married,0,4,1940,0,0,65846.0,0,0,17-05-2013,68,0,562,81,276,80,40,81,1,6,3,6,437,16
850,1978,Graduation,Married,0,3,1970,1,0,53172.0,0,1,06-05-2013,54,1,121,62,90,68,20,125,3,2,3,8,220,16
448,1982,2n Cycle,Married,0,3,1980,0,0,66664.0,0,0,25-09-2012,78,0,398,96,447,220,96,32,1,5,7,6,763,19
1455,1976,2n Cycle,Married,0,4,1970,1,0,75484.0,0,1,02-08-2012,50,1,378,97,259,197,194,34,2,7,3,6,553,18
755,1965,Graduation,Single,0,8,1960,1,1,42720.0,1,1,24-04-2013,9,2,392,5,91,28,26,112,8,7,3,7,124,25
976,1973,Graduation,Married,0,6,1970,1,1,52845.0,1,0,13-08-2013,7,1,384,25,292,130,41,64,3,8,8,6,447,25
115,1969,Graduation,Married,0,6,1960,1,0,21918.0,1,0,14-11-2013,37,1,1,6,7,11,5,3,2,2,0,3,24,7
777,1962,Master,Single,0,7,1960,0,1,45183.0,0,0,20-01-2013,33,0,219,3,60,12,9,12,1,4,1,7,75,13
72,1972,Master,Married,0,5,1970,0,1,75251.0,0,0,27-08-2012,34,0,721,111,925,97,18,18,1,7,6,5,1133,19
845,1989,2n Cycle,Married,0,7,1980,1,0,38683.0,1,0,04-10-2012,80,1,46,35,69,84,41,66,6,4,1,6,188,17
537,1968,Graduation,Married,0,8,1960,1,2,19514.0,1,1,26-01-2014,47,2,14,3,21,2,1,28,4,3,1,2,26,10
1701,1955,Graduation,Divorced,0,7,1950,1,1,37244.0,1,1,27-04-2013,90,2,18,2,10,0,0,25,1,1,1,2,12,5
849,1986,Master,Single,0,7,1980,1,0,19485.0,2,0,24-09-2013,80,2,6,0,4,0,0,0,1,1,0,2,4,4
1624,1978,Master,Single,0,7,1970,1,0,35544.0,1,0,08-03-2014,77,1,30,5,23,4,1,4,1,2,0,3,32,6
174,1976,PhD,Married,0,5,1970,1,0,51650.0,0,1,11-05-2014,81,1,152,3,22,2,5,7,1,4,1,4,27,10
87,1957,Graduation,Single,0,7,1950,1,0,51222.5,1,1,27-05-2014,45,2,7,0,8,2,0,1,1,1,0,2,10,4
551,1971,Master,Married,0,4,1970,1,0,71499.0,0,1,25-06-2013,12,1,465,25,132,136,0,37,2,8,3,13,293,26
1510,1989,Graduation,Married,0,7,1980,1,0,31928.0,1,0,28-03-2014,5,1,33,4,24,4,2,5,2,3,0,4,32,9
705,1984,PhD,Married,0,7,1980,1,0,18988.0,1,0,23-05-2014,43,1,6,0,6,2,1,1,2,1,0,3,8,6
314,1953,Graduation,Single,0,8,1950,1,0,40464.0,0,1,11-01-2013,78,1,424,17,118,7,23,41,6,8,2,8,142,24
1420,1982,PhD,Married,0,2,1980,0,0,70038.0,0,0,25-10-2013,54,0,587,54,348,71,54,130,1,4,4,8,473,17
600,1973,Basic,Married,0,8,1970,1,0,18978.0,1,0,11-12-2012,41,1,2,8,1,4,7,15,1,1,0,3,13,5
1496,1948,PhD,Divorced,0,1,1940,0,0,82032.0,0,0,05-04-2014,54,0,332,194,377,149,125,57,0,4,6,7,720,17
1094,1978,2n Cycle,Married,0,9,1970,1,0,47025.0,0,1,12-09-2013,98,1,508,11,59,23,5,29,5,11,1,6,93,23
599,1944,Master,Divorced,0,3,1940,0,0,45006.0,0,0,18-07-2013,90,0,162,25,53,16,0,10,1,3,1,7,94,12
277,1956,Master,Married,0,5,1950,1,0,50898.0,1,1,08-01-2013,88,2,285,28,242,55,114,135,13,6,2,12,325,33
1033,1951,PhD,Married,0,7,1950,0,0,53312.0,0,0,09-08-2013,32,0,241,0,12,0,0,25,1,5,1,5,12,12
1383,1972,Graduation,Married,0,6,1970,1,4,80134.0,1,0,20-05-2013,40,1,1218,16,272,104,0,80,2,5,3,6,392,16
1731,1975,Graduation,Married,0,2,1970,1,0,59481.0,0,1,23-10-2013,47,1,178,3,85,71,66,58,2,3,3,8,159,16
763,1976,Graduation,Married,0,4,1970,1,0,36283.0,1,1,14-04-2014,42,2,6,5,5,8,0,5,2,1,0,3,18,6
835,1966,PhD,Married,0,5,1960,1,1,30843.0,1,1,26-05-2014,43,2,24,0,2,0,0,9,2,1,1,2,2,6
1216,1967,PhD,Married,0,4,1960,1,0,59062.0,2,1,03-10-2013,74,3,46,1,12,3,0,9,2,2,0,3,16,7
1653,1952,Graduation,Married,0,5,1950,1,0,49413.0,0,1,25-10-2013,88,1,205,7,41,3,2,46,2,4,2,5,51,13
559,1974,Graduation,Married,0,6,1970,1,0,44989.0,0,1,12-09-2012,26,1,98,0,106,49,10,106,5,5,1,5,155,16
684,1978,Graduation,Married,0,4,1970,1,0,71427.0,2,0,12-03-2014,26,2,212,123,177,15,64,23,2,8,2,8,315,20
