,AcceptedCmp,Complain,Dt_Customer,Education,HaveChild,Income,Kidhome,Marital_Status,MntFishProducts,MntFruits,MntGoldProds,MntGroceryProducts,MntMeatProducts,MntSweetProducts,MntWines,NumCatalogPurchases,NumDealsPurchases,NumStorePurchases,NumWebPurchases,NumWebVisitsMonth,Recency,Teenhome,TotalChild,TotalPurchase,Unnamed: 0,YearRange,Year_Birth
1312,1,0,29-05-2014,Graduation,1,50127.0,0,Married,4,0,15,25,21,6,274,1,1,6,5,6,88,1,1,13,1312,1960,1962
1313,0,0,21-11-2012,Master,1,43263.0,0,Married,0,6,102,67,61,10,262,2,3,6,5,5,2,1,1,16,1313,1970,1977
1314,2,0,01-10-2012,Master,1,62845.0,1,Married,0,0,34,45,45,0,1099,4,11,10,3,8,3,1,2,28,1314,1940,1949
1315,0,0,16-02-2013,Graduation,0,18929.0,0,Married,23,0,18,31,8,4,32,0,1,4,1,6,15,0,0,6,1315,1990,1990
1316,0,0,20-03-2013,Basic,1,24367.0,1,Single,0,4,5,6,2,11,2,0,1,2,1,9,58,0,1,4,1316,1980,1982
1317,0,0,20-02-2013,Graduation,1,33249.0,1,Single,19,10,42,50,21,14,6,1,2,3,2,6,11,0,1,8,1317,1970,1975
1318,0,0,10-02-2013,2n Cycle,1,26887.0,0,Married,3,7,6,14,4,4,6,0,1,3,1,6,27,1,1,5,1318,1950,1959
1319,0,0,20-06-2013,PhD,0,50150.0,0,Married,65,46,11,203,92,61,135,2,2,7,5,5,32,0,0,16,1319,1980,1983
1320,1,0,31-08-2013,Graduation,1,62061.0,0,Married,0,7,38,91,84,30,641,4,3,7,10,6,12,1,1,24,1320,1970,1976
1321,1,0,03-05-2013,PhD,0,85696.0,0,Divorced,116,76,12,587,395,0,714,6,1,9,4,1,88,0,0,20,1321,1960,1962
1322,0,0,30-03-2013,PhD,0,76542.0,0,Married,0,73,14,646,573,29,794,8,1,10,4,2,91,0,0,23,1322,1950,1956
1323,1,0,21-10-2013,Graduation,0,70515.0,0,Single,182,0,140,634,452,64,420,6,1,4,6,2,12,0,0,17,1323,1990,1993
1324,0,0,08-11-2012,Graduation,1,18227.0,1,Married,4,2,11,13,7,3,1,1,1,2,0,8,21,0,1,4,1324,1980,1987
1325,0,0,27-01-2014,Graduation,1,69139.0,0,Married,33,12,6,120,75,15,86,1,1,5,4,4,23,1,1,11,1325,1960,1965
1326,2,0,09-11-2012,Graduation,0,69109.0,0,Married,124,25,95,608,459,29,823,6,1,7,6,4,10,0,0,20,1326,1980,1982
1327,0,0,17-03-2013,Graduation,1,69627.0,0,Single,171,161,53,547,215,30,231,2,2,11,8,5,35,1,1,23,1327,1960,1962
1328,1,0,22-04-2013,Graduation,1,38136.0,1,Married,0,15,33,42,27,20,8,1,2,2,3,8,69,0,1,8,1328,1970,1978
1329,0,0,28-04-2014,PhD,0,62159.0,0,Single,77,17,29,353,259,70,182,2,1,10,6,4,68,0,0,19,1329,1940,1946
1330,0,0,29-12-2013,Graduation,0,80695.0,0,Single,193,129,18,1306,984,37,557,8,1,5,5,2,85,0,0,19,1330,1960,1963
1331,0,0,04-10-2013,Master,1,33316.0,1,Single,4,1,12,36,31,4,79,1,3,4,2,6,34,1,2,10,1331,1970,1971
1332,0,0,26-09-2012,Graduation,1,58554.0,1,Married,38,24,88,130,68,0,368,2,6,6,8,7,55,1,2,22,1332,1960,1968
1333,1,0,23-11-2013,Basic,1,17256.0,1,Married,8,4,22,26,14,8,6,1,2,2,2,8,10,0,1,7,1333,1990,1992
1334,0,0,30-05-2013,Graduation,1,53034.0,1,Divorced,15,15,50,226,196,11,160,1,8,7,6,8,30,1,2,22,1334,1970,1974
1335,0,0,31-07-2012,2n Cycle,0,52203.0,0,Married,56,21,28,315,238,108,488,7,1,11,8,6,36,0,0,27,1335,1950,1950
1336,1,0,25-07-2013,2n Cycle,1,59601.0,0,Divorced,0,7,23,76,69,7,691,2,4,7,2,8,14,1,1,15,1336,1970,1977
1337,1,0,04-09-2012,Master,1,75154.0,0,Single,160,10,82,375,205,143,543,3,1,6,6,3,79,1,1,16,1337,1950,1958
1338,0,0,07-11-2013,Graduation,1,47025.0,0,Single,20,7,26,135,108,0,254,3,3,5,6,6,52,1,1,17,1338,1970,1976
1339,0,0,25-11-2013,Graduation,1,37971.0,1,Married,2,4,7,16,10,2,5,0,1,3,1,8,97,0,1,5,1339,1970,1973
1340,0,0,26-12-2013,Master,1,41335.0,1,Divorced,16,19,5,56,21,14,112,1,3,4,4,7,24,0,1,12,1340,1960,1968
1341,0,0,13-05-2014,Graduation,1,67267.0,0,Married,15,11,30,85,59,2,134,2,1,5,3,2,0,1,1,11,1341,1950,1958
1342,0,0,29-04-2014,Graduation,1,57338.0,0,Single,11,6,17,69,52,8,143,1,2,5,4,5,96,1,1,12,1342,1970,1975
1343,0,0,25-12-2013,2n Cycle,1,50523.0,1,Married,4,4,1,32,24,7,51,0,2,4,2,6,89,1,2,8,1343,1960,1960
1344,0,0,06-05-2013,Master,1,35791.0,2,Single,0,0,3,5,5,0,27,0,2,3,1,8,94,1,3,6,1344,1960,1965
1345,1,0,04-10-2012,PhD,1,50611.0,0,Divorced,6,0,4,30,24,0,459,5,6,7,4,6,98,1,1,22,1345,1960,1960
1346,0,0,03-03-2013,PhD,1,56242.0,0,Married,11,8,88,186,167,8,689,4,5,11,8,6,72,1,1,28,1346,1960,1969
1347,0,0,02-12-2012,Graduation,1,48904.0,0,Single,0,10,27,48,38,13,283,2,4,4,7,8,1,1,1,17,1347,1960,1960
1348,0,0,30-12-2013,Graduation,1,56243.0,1,Single,4,0,7,39,35,3,347,2,6,8,4,5,26,2,3,20,1348,1970,1975
1349,2,0,20-08-2013,Graduation,1,21355.0,1,Married,0,13,31,27,14,5,5,1,2,2,2,6,5,0,1,7,1349,1980,1985
1350,1,0,25-06-2013,Master,1,57420.0,0,Married,0,0,24,18,18,0,280,1,3,6,5,7,22,1,1,15,1350,1970,1971
1351,0,0,01-04-2013,Master,1,51222.5,0,Married,26,5,14,96,65,20,187,2,2,6,4,5,39,1,1,14,1351,1970,1970
1352,0,0,05-05-2014,Master,1,46390.0,0,Divorced,2,14,38,80,64,9,95,2,1,3,4,7,56,1,1,10,1352,1950,1955
1353,0,0,03-07-2013,2n Cycle,1,54342.0,1,Married,11,10,28,55,34,10,84,1,4,4,3,6,74,1,2,12,1353,1950,1956
1354,0,0,03-09-2012,Graduation,1,51222.5,1,Married,2,4,6,18,12,2,19,0,1,3,1,5,87,1,2,5,1354,1950,1958
1355,0,0,12-01-2014,2n Cycle,1,51222.5,1,Single,2,1,4,12,9,0,5,0,1,2,1,7,49,1,2,4,1355,1960,1964
1356,0,0,06-10-2012,Graduation,1,20895.0,1,Married,3,3,4,23,17,0,18,0,1,3,2,9,24,0,1,6,1356,1970,1973
1357,2,0,15-01-2014,Graduation,0,92344.0,0,Married,51,24,119,769,694,19,992,10,0,5,5,1,9,0,0,20,1357,1940,1948
1358,0,0,02-03-2014,PhD,1,51222.5,1,Married,0,1,3,14,13,0,25,0,1,3,1,7,17,0,1,5,1358,1970,1972
1359,0,0,20-08-2013,2n Cycle,1,26907.0,1,Married,0,1,2,8,7,3,9,0,2,3,1,7,10,1,2,6,1359,1970,1976
1360,0,0,16-12-2012,Graduation,1,44964.0,1,Married,2,1,2,20,17,0,19,0,1,3,1,8,35,1,2,5,1360,1980,1980
1361,0,0,02-05-2014,Graduation,0,75507.0,0,Married,104,93,80,571,374,80,709,6,1,6,8,3,56,0,0,21,1361,1970,1979
1362,0,0,11-10-2013,Master,1,53761.0,1,Married,13,0,71,89,76,7,158,4,6,3,4,5,7,1,2,17,1362,1970,1972
1363,0,0,03-10-2013,Graduation,1,22682.0,1,Married,4,14,36,47,29,2,10,1,3,4,2,4,51,0,1,10,1363,1970,1973
1364,0,0,02-03-2014,PhD,1,38887.0,1,Married,0,1,3,14,13,0,25,0,1,3,1,7,17,0,1,5,1364,1970,1972
1365,0,0,09-11-2012,2n Cycle,1,41658.0,1,Single,15,4,29,31,12,4,8,1,2,2,1,4,30,1,2,6,1365,1970,1975
1366,0,0,15-05-2014,PhD,1,29791.0,1,Married,0,0,0,6,6,0,14,0,2,3,2,5,21,0,1,7,1366,1970,1972
1367,0,0,30-07-2013,Master,1,63915.0,0,Married,30,7,15,152,115,0,622,3,2,12,6,5,2,2,2,23,1367,1950,1956
1368,0,0,22-05-2014,Graduation,1,39996.0,1,Divorced,0,0,1,3,3,0,11,0,1,2,1,6,85,1,2,4,1368,1970,1974
1369,0,0,07-02-2014,Graduation,1,26759.0,1,Divorced,8,3,2,27,16,5,25,1,2,3,2,6,65,0,1,8,1369,1970,1972
1370,0,0,21-04-2013,Master,1,63841.0,0,Divorced,20,15,131,135,100,7,635,3,1,9,9,6,64,1,1,22,1370,1960,1968
1371,0,0,10-12-2012,PhD,1,51039.0,1,Married,65,64,109,208,79,0,100,2,2,4,6,7,11,1,2,14,1371,1960,1969
1372,0,0,25-08-2012,Graduation,1,60544.0,1,Married,3,2,35,48,43,5,201,1,4,5,5,6,92,1,2,15,1372,1960,1961
1373,0,0,29-03-2014,Graduation,1,65685.0,0,Married,0,14,57,63,49,7,642,2,1,9,9,5,54,1,1,21,1373,1970,1972
1374,0,0,21-04-2014,Graduation,1,37716.0,0,Married,6,1,41,48,41,2,97,1,2,3,4,7,4,1,1,10,1374,1950,1953
1375,1,0,13-08-2012,Graduation,1,36864.0,0,Single,17,5,89,61,39,0,204,2,3,4,5,8,53,1,1,14,1375,1950,1957
1376,0,0,12-10-2012,Master,1,44511.0,1,Married,46,7,14,186,133,14,513,4,6,8,8,8,39,0,1,26,1376,1970,1970
1377,0,0,07-08-2012,PhD,1,36947.0,1,Married,4,3,29,28,21,1,88,0,4,4,3,9,49,1,2,11,1377,1960,1967
1378,0,0,11-04-2013,Master,1,47352.0,0,Married,8,12,15,132,112,0,172,1,4,5,6,7,70,1,1,16,1378,1950,1951
1379,0,0,17-12-2013,Master,1,67087.0,0,Married,130,35,43,387,222,35,329,5,2,8,7,4,40,1,1,22,1379,1950,1953
1380,0,0,08-09-2012,Graduation,1,57045.0,0,Married,11,13,17,128,104,13,296,2,3,9,4,3,40,1,1,18,1380,1950,1950
1381,1,0,06-09-2012,PhD,1,36957.0,1,Divorced,2,2,31,20,16,1,100,2,4,2,3,9,43,1,2,11,1381,1950,1953
1382,0,0,28-09-2012,PhD,1,69389.0,0,Married,69,7,15,314,238,46,422,2,1,12,7,4,17,1,1,22,1382,1970,1977
1383,4,0,20-05-2013,Graduation,1,80134.0,1,Married,104,16,80,392,272,0,1218,3,2,6,5,6,40,0,1,16,1383,1970,1972
1384,0,0,18-02-2014,Master,1,43142.0,1,Married,2,1,4,10,7,1,5,0,1,2,1,7,84,1,2,4,1384,1960,1969
1385,2,0,22-01-2014,Graduation,0,80589.0,0,Married,242,93,26,855,520,40,507,10,1,5,5,1,25,0,0,21,1385,1940,1944
1386,0,0,13-02-2013,Graduation,1,34412.0,1,Single,4,12,55,66,50,36,52,0,3,3,5,9,62,0,1,11,1386,1990,1990
1387,0,0,10-06-2013,Graduation,1,57537.0,1,Single,51,56,100,246,139,8,191,3,4,8,4,4,83,0,1,19,1387,1970,1979
1388,0,0,16-01-2013,Basic,0,22634.0,0,Married,8,23,46,42,11,6,2,1,1,2,2,8,47,0,0,6,1388,1960,1966
1389,0,0,23-02-2014,Graduation,0,51315.0,0,Married,16,28,41,83,39,30,68,2,1,5,2,2,45,0,0,10,1389,1940,1948
1390,0,0,16-03-2014,Graduation,1,36026.0,2,Married,6,4,17,20,10,4,20,0,2,3,2,6,34,1,3,7,1390,1970,1972
1391,0,0,28-01-2014,Graduation,1,24639.0,1,Married,0,3,1,19,16,4,20,0,3,4,2,6,3,1,2,9,1391,1970,1973
1392,0,0,11-04-2014,PhD,1,34578.0,2,Married,0,0,0,1,1,0,7,0,1,2,1,6,1,1,3,4,1392,1970,1972
1393,0,0,13-10-2013,2n Cycle,0,65704.0,0,Single,38,172,246,284,74,8,279,10,1,10,2,1,18,0,0,23,1393,1970,1972
1394,1,0,11-11-2012,Graduation,1,63810.0,0,Single,16,12,101,281,253,12,977,3,4,12,4,8,45,1,1,23,1394,1960,1966
1395,0,0,16-02-2014,PhD,1,54132.0,0,Married,0,1,3,9,8,0,30,0,1,3,1,7,81,1,1,5,1395,1960,1969
1396,0,0,28-12-2012,Graduation,0,18690.0,0,Married,23,1,19,31,7,4,6,1,1,2,1,8,77,0,0,5,1396,1950,1959
1397,0,0,04-05-2013,Graduation,1,28164.0,1,Married,11,18,12,55,26,8,3,0,3,4,2,7,23,0,1,9,1397,1970,1970
1398,0,0,13-04-2013,PhD,1,34596.0,1,Married,0,0,7,2,2,0,14,0,1,2,1,8,48,0,1,4,1398,1970,1974
1399,0,0,16-09-2013,PhD,1,43269.0,1,Married,0,1,1,8,7,0,10,0,1,2,1,8,61,0,1,4,1399,1970,1972
1400,0,0,30-03-2014,2n Cycle,1,38741.0,1,Single,8,10,13,35,17,6,7,0,2,3,2,7,60,1,2,7,1400,1950,1958
1401,0,0,04-03-2013,Graduation,0,31907.0,0,Single,175,87,74,326,64,16,33,1,1,6,6,7,75,0,0,14,1401,1970,1972
1402,0,0,05-04-2013,Master,1,27100.0,1,Married,2,0,10,15,13,0,12,0,1,3,1,7,64,0,1,5,1402,1980,1983
1403,0,0,13-02-2014,2n Cycle,1,31163.0,1,Divorced,11,3,10,24,10,2,2,0,1,3,1,6,54,0,1,5,1403,1970,1973
1404,2,0,19-12-2013,Graduation,0,92533.0,0,Married,110,21,42,249,118,147,693,5,1,11,6,2,84,0,0,23,1404,1980,1985
1405,0,0,23-12-2013,Graduation,1,34853.0,1,Single,2,3,2,20,15,3,9,0,2,3,2,6,75,1,2,7,1405,1970,1973
1406,0,0,30-10-2013,Graduation,1,70844.0,1,Divorced,3,26,2,96,67,67,129,1,5,5,6,7,16,1,2,17,1406,1960,1967
1407,1,0,04-05-2013,2n Cycle,1,31086.0,1,Married,3,2,16,16,11,0,16,1,2,2,1,8,79,1,2,6,1407,1970,1979
1408,0,0,25-08-2012,Graduation,1,60544.0,1,Married,3,2,35,48,43,5,201,1,4,5,5,6,92,1,2,15,1408,1960,1961
1409,0,0,25-01-2013,2n Cycle,0,20491.0,0,Married,4,4,10,13,5,2,5,1,1,2,0,7,16,0,0,4,1409,1980,1986
1410,0,0,23-04-2014,Graduation,0,42523.0,0,Married,3,36,35,50,11,26,14,1,1,4,1,2,96,0,0,7,1410,1960,1964
1411,0,0,14-02-2013,Graduation,1,39922.0,1,Married,19,12,36,90,59,1,29,0,2,4,3,8,30,0,1,9,1411,1980,1983
1412,0,0,18-07-2013,Graduation,1,33402.0,1,Married,10,2,8,31,19,5,26,1,3,3,2,8,60,1,2,9,1412,1950,1952
1413,0,0,21-09-2013,Master,1,36408.0,1,Married,3,1,3,8,4,2,9,0,1,2,1,6,11,1,2,4,1413,1940,1949
1414,1,0,03-09-2012,Graduation,1,21645.0,1,Married,4,0,19,27,23,5,14,0,3,3,3,9,75,0,1,9,1414,1970,1979
1415,2,0,24-10-2012,Master,0,78427.0,0,Divorced,180,19,138,794,595,26,972,7,3,10,3,3,36,0,0,23,1415,1940,1948
1416,2,0,27-09-2013,Graduation,0,82657.0,0,Married,246,168,126,1086,672,105,966,5,1,10,7,4,71,0,0,23,1416,1940,1946
1417,0,0,15-10-2013,Graduation,0,51876.0,0,Married,28,27,6,157,102,48,99,2,1,8,2,1,88,0,0,13,1417,1950,1958
1418,0,0,16-12-2012,2n Cycle,0,78041.0,0,Married,72,35,17,660,553,160,482,4,1,9,4,2,93,0,0,18,1418,1970,1971
1419,1,0,01-12-2012,Graduation,1,52852.0,0,Married,11,8,47,118,99,0,714,7,4,5,10,8,93,1,1,26,1419,1950,1957
1420,0,0,25-10-2013,PhD,0,70038.0,0,Married,71,54,130,473,348,54,587,4,1,8,4,2,54,0,0,17,1420,1980,1982
1421,0,0,23-03-2014,2n Cycle,1,69401.0,0,Married,58,27,39,244,159,8,399,4,4,5,4,2,41,1,1,17,1421,1970,1973
1422,0,0,17-02-2013,Graduation,1,46053.0,1,Married,19,10,25,121,92,7,56,2,3,4,3,5,46,0,1,12,1422,1970,1972
1423,0,0,09-06-2014,Graduation,0,77343.0,0,Married,98,151,31,822,573,54,227,4,1,9,3,1,28,0,0,17,1423,1960,1965
1424,1,0,13-11-2013,Graduation,0,73892.0,0,Single,0,102,43,703,601,58,703,11,1,8,3,1,40,0,0,23,1424,1950,1953
1425,0,0,30-09-2013,PhD,1,40304.0,1,Single,0,0,3,17,17,0,37,0,1,3,2,7,82,0,1,6,1425,1960,1967
1426,0,0,28-08-2012,PhD,0,32727.0,0,Married,86,13,70,279,180,13,167,3,2,5,7,8,38,0,0,17,1426,1960,1965
1427,0,0,25-06-2014,Graduation,0,68695.0,0,Married,106,81,40,543,356,50,458,4,1,7,4,2,3,0,0,16,1427,1960,1969
1428,1,0,13-10-2012,Graduation,1,43300.0,0,Divorced,2,3,31,57,52,1,91,0,3,4,4,8,87,1,1,11,1428,1970,1971
1429,0,0,12-01-2013,Graduation,1,26290.0,1,Married,11,8,22,35,16,5,15,0,4,4,2,6,49,1,2,10,1429,1970,1972
1430,4,0,12-02-2014,Graduation,0,93790.0,0,Single,89,68,45,888,731,114,1302,7,0,12,6,2,16,0,0,25,1430,1970,1970
1431,1,0,14-09-2012,PhD,0,38410.0,0,Married,116,64,14,303,123,64,153,2,2,9,5,6,65,0,0,18,1431,1970,1974
1432,1,0,26-01-2014,Master,1,64866.0,0,Divorced,7,5,10,33,21,5,508,3,4,7,7,5,9,1,1,21,1432,1950,1950
1433,0,1,19-08-2013,Graduation,1,57957.0,0,Married,77,59,29,313,177,5,290,6,7,8,4,3,24,1,1,25,1433,1950,1959
1434,2,0,13-04-2014,PhD,1,46015.0,1,Married,0,0,6,2,2,0,38,0,1,3,1,7,25,1,2,5,1434,1950,1955
1435,0,0,18-06-2014,Graduation,1,16531.0,1,Married,7,13,11,26,6,5,2,0,3,3,3,7,43,0,1,9,1435,1970,1978
1436,0,0,08-07-2013,Master,1,28072.0,1,Married,2,0,5,12,10,0,30,0,1,3,1,7,10,0,1,5,1436,1980,1986
1437,0,0,20-06-2013,Master,1,49476.0,0,Divorced,54,23,196,172,95,41,386,11,4,5,2,2,29,1,1,22,1437,1960,1963
1438,0,0,13-02-2013,Graduation,1,50725.0,0,Married,0,10,48,85,75,10,443,1,4,8,8,8,45,1,1,21,1438,1950,1953
1439,1,0,12-05-2013,Graduation,0,83844.0,0,Married,75,31,191,451,345,31,901,4,1,11,4,1,57,0,0,20,1439,1950,1952
1440,0,0,08-02-2014,PhD,1,41145.0,1,Married,0,0,1,3,3,0,9,0,1,3,0,3,20,1,2,4,1440,1950,1950
1441,0,0,16-01-2013,Graduation,1,67419.0,0,Married,91,84,42,527,352,56,846,4,4,8,9,5,29,1,1,25,1441,1970,1970
1442,0,0,21-12-2013,2n Cycle,1,23162.0,1,Married,19,3,22,31,9,4,8,1,3,3,1,6,82,1,2,8,1442,1970,1970
1443,0,0,02-05-2013,Graduation,1,34380.0,1,Married,13,7,24,78,58,1,72,1,4,3,4,8,68,0,1,12,1443,1970,1977
1444,0,0,27-04-2013,Graduation,1,34704.0,0,Single,0,0,5,5,5,1,29,0,1,3,1,5,65,1,1,5,1444,1960,1966
1445,0,0,16-11-2012,Graduation,1,65148.0,0,Married,33,35,153,490,422,12,460,6,2,7,6,4,9,1,1,21,1445,1950,1958
1446,0,0,12-02-2013,Graduation,1,39898.0,0,Married,12,8,12,46,26,7,69,0,2,4,3,7,20,1,1,9,1446,1950,1954
1447,0,0,23-11-2012,Master,0,64857.0,0,Single,210,14,43,941,717,0,556,5,1,10,7,4,78,0,0,23,1447,1950,1956
1448,0,0,02-11-2013,PhD,1,59892.0,0,Married,0,0,0,13,13,1,73,1,1,3,2,3,26,1,1,7,1448,1970,1970
1449,0,0,28-10-2013,Master,0,41020.0,0,Single,7,1,36,62,54,7,112,2,1,4,3,3,68,0,0,10,1449,1980,1987
1450,1,0,24-01-2014,PhD,1,57072.0,0,Married,0,0,30,60,60,0,944,5,2,13,7,5,79,1,1,27,1450,1960,1961
1451,0,0,01-04-2013,Graduation,1,60474.0,0,Single,234,199,170,736,303,9,265,2,7,12,10,7,25,1,1,31,1451,1970,1979
1452,0,0,31-08-2012,Graduation,1,62807.0,0,Married,10,28,99,173,135,21,526,3,3,12,5,5,83,1,1,23,1452,1960,1960
1453,0,0,16-10-2013,2n Cycle,1,19414.0,1,Married,3,3,7,18,12,5,2,0,1,3,1,8,32,0,1,5,1453,1980,1981
1454,0,0,22-08-2013,Graduation,1,19107.0,1,Married,10,4,16,23,9,5,2,0,2,3,1,7,49,0,1,6,1454,1980,1980
1455,0,0,02-08-2012,2n Cycle,1,75484.0,0,Married,197,97,34,553,259,194,378,3,2,6,7,4,50,1,1,18,1455,1970,1976
1456,0,0,03-03-2013,Master,1,70379.0,0,Single,65,25,8,232,142,67,553,3,3,13,6,4,84,1,1,25,1456,1970,1976
1457,0,0,22-06-2014,Master,0,79419.0,0,Married,20,127,31,834,687,15,751,6,1,4,4,2,96,0,0,15,1457,1970,1970
1458,1,0,10-06-2014,PhD,1,64014.0,2,Married,0,0,8,30,30,0,406,2,7,5,8,7,56,1,3,22,1458,1940,1946
1459,1,0,11-01-2013,Graduation,1,76998.0,0,Married,69,89,107,319,161,35,1449,8,2,8,11,6,85,1,1,29,1459,1950,1955
1460,0,0,10-11-2013,Master,1,49854.0,1,Married,39,17,30,227,171,0,123,2,5,5,6,6,63,0,1,18,1460,1970,1972
1461,1,0,24-06-2013,PhD,1,60585.0,1,Married,55,42,21,406,309,42,267,4,10,9,7,5,17,1,2,30,1461,1970,1971
1462,0,0,21-01-2013,PhD,1,42873.0,1,Divorced,3,0,15,43,40,2,209,1,4,4,6,8,11,1,2,15,1462,1950,1950
1463,4,0,27-07-2013,Graduation,0,87679.0,0,Married,97,172,33,1084,815,148,1259,11,1,10,7,4,62,0,0,29,1463,1980,1988
1464,0,0,01-10-2013,Graduation,1,57867.0,1,Married,15,35,17,228,178,23,344,2,7,9,7,6,48,0,1,25,1464,1970,1978
1465,0,0,11-12-2013,Graduation,1,35765.0,1,Married,0,3,15,33,30,5,22,0,2,4,2,6,86,0,1,8,1465,1990,1990
1466,0,0,26-01-2014,Graduation,0,65492.0,0,Married,210,161,47,666,295,85,247,7,2,13,4,2,73,0,0,26,1466,1950,1959
1467,0,0,01-12-2013,Graduation,1,32952.0,1,Divorced,3,0,1,15,12,1,38,0,1,3,2,7,36,0,1,6,1467,1970,1977
1468,2,0,16-08-2012,PhD,1,53374.0,0,Married,13,10,34,124,101,10,896,2,6,9,4,9,34,1,1,21,1468,1960,1969
1469,0,0,13-11-2012,Graduation,1,71706.0,0,Married,91,56,14,400,253,98,931,5,4,7,9,5,16,1,1,25,1469,1950,1959
1470,0,0,13-01-2013,Graduation,0,68487.0,0,Married,33,12,89,430,385,89,758,7,1,13,9,4,48,0,0,30,1470,1980,1988
1471,0,0,11-02-2013,Master,1,53253.0,1,Married,20,9,125,86,57,9,216,3,7,5,4,5,61,1,2,19,1471,1970,1975
1472,0,0,13-02-2014,2n Cycle,1,31163.0,1,Divorced,11,3,10,24,10,2,2,0,1,3,1,6,54,0,1,5,1472,1970,1973
1473,1,0,17-08-2012,Graduation,1,42014.0,1,Married,4,15,50,127,108,15,244,1,6,6,7,8,56,0,1,20,1473,1970,1977
1474,0,0,05-11-2012,Master,1,54108.0,1,Married,8,6,97,105,91,6,539,2,13,9,8,8,74,1,2,32,1474,1970,1973
1475,2,0,20-08-2012,PhD,0,49667.0,0,Single,17,26,39,163,120,13,1181,10,2,5,5,8,35,0,0,22,1475,1950,1955
1476,1,0,20-03-2014,Master,0,63206.0,0,Married,11,8,26,144,125,8,750,3,1,6,4,2,65,0,0,14,1476,1970,1974
1477,0,0,09-07-2013,Master,1,57136.0,1,Married,21,5,92,135,109,109,306,2,9,10,5,6,48,1,2,26,1477,1970,1972
1478,1,0,07-11-2012,2n Cycle,1,46772.0,0,Married,197,104,57,490,189,151,350,8,6,5,11,8,88,1,1,30,1478,1970,1975
1479,0,0,25-10-2013,PhD,0,78931.0,0,Married,58,197,35,425,170,152,331,8,1,13,2,1,19,0,0,24,1479,1970,1971
1480,0,0,08-06-2013,Graduation,1,53977.0,0,Married,0,16,82,181,165,24,620,5,5,12,5,5,21,1,1,27,1480,1950,1958
1481,0,0,02-02-2014,Graduation,0,84219.0,0,Married,45,137,45,582,400,137,434,4,1,10,3,1,27,0,0,18,1481,1980,1988
1482,0,0,18-08-2012,Master,1,46098.0,1,Single,0,0,36,27,27,0,57,2,4,2,3,8,86,1,2,11,1482,1970,1975
1483,0,0,25-11-2012,Graduation,1,73538.0,0,Married,99,76,107,603,428,137,811,4,3,9,10,7,92,1,1,26,1483,1960,1965
1484,0,0,27-04-2014,Graduation,0,79529.0,0,Married,73,42,197,821,706,197,423,8,1,9,4,2,1,0,0,22,1484,1980,1986
1485,1,0,30-04-2013,2n Cycle,0,20981.0,0,Married,6,12,30,28,10,13,2,1,1,2,3,8,14,0,0,7,1485,1970,1977
1486,0,0,11-03-2014,Graduation,1,51766.0,1,Single,6,51,51,144,87,20,60,2,2,4,4,5,74,0,1,12,1486,1980,1980
1487,0,0,28-11-2012,Graduation,1,55759.0,0,Married,10,0,77,95,85,7,675,3,5,8,10,8,84,1,1,26,1487,1960,1962
1488,0,0,09-09-2013,Graduation,1,33039.0,1,Married,8,8,12,28,12,8,30,0,1,4,2,5,4,0,1,7,1488,1970,1978
1489,0,0,20-09-2013,Master,1,37787.0,1,Married,4,1,18,45,40,3,40,0,1,3,3,8,50,0,1,7,1489,1970,1972
1490,1,0,11-11-2012,Graduation,1,27242.0,1,Single,20,17,39,63,26,1,3,0,2,3,2,9,2,0,1,7,1490,1970,1970
1491,1,0,03-06-2013,PhD,0,87188.0,0,Single,49,111,55,884,724,74,910,2,1,6,10,3,73,0,0,19,1491,1980,1983
1492,0,0,26-05-2013,Graduation,0,69930.0,0,Married,219,98,196,1144,827,70,252,5,1,12,4,3,21,0,0,22,1492,1970,1971
1493,0,0,07-02-2014,Graduation,1,37697.0,1,Single,11,6,8,38,21,4,34,1,1,3,2,6,82,0,1,7,1493,1970,1976
1494,0,0,06-05-2014,PhD,1,37401.0,1,Married,3,3,3,25,19,1,19,0,2,3,2,7,14,0,1,7,1494,1970,1973
1495,0,0,20-11-2012,Graduation,1,58597.0,1,Married,10,0,21,194,184,28,490,4,12,9,7,7,20,1,2,32,1495,1970,1976
1496,0,0,05-04-2014,PhD,0,82032.0,0,Divorced,149,194,57,720,377,125,332,6,0,7,4,1,54,0,0,17,1496,1940,1948
1497,0,0,11-12-2012,Graduation,1,28087.0,1,Married,13,8,21,38,17,0,53,2,3,2,2,7,77,1,2,9,1497,1950,1958
1498,3,0,24-02-2014,PhD,0,74004.0,0,Single,42,48,48,650,560,176,784,6,1,4,4,3,5,0,0,15,1498,1980,1987
1499,0,0,24-03-2013,Graduation,1,19740.0,0,Married,10,11,20,24,3,4,7,1,2,3,1,5,65,1,1,7,1499,1960,1960
1500,1,0,11-12-2012,2n Cycle,1,57036.0,0,Married,19,43,47,281,219,14,1171,3,4,13,6,9,33,1,1,26,1500,1970,1975
1501,1,0,15-05-2013,2n Cycle,1,53083.0,1,Married,3,7,13,43,33,0,215,1,6,5,5,7,65,1,2,17,1501,1950,1958
1502,0,0,14-06-2014,PhD,1,69283.0,0,Married,0,62,8,196,134,26,674,3,4,13,7,5,41,1,1,27,1502,1970,1975
